f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,label
9,20,77,92,23,18,79,83,90,83,1
86,24,52,63,74,28,28,82,62,58,1
32,93,10,72,49,56,45,84,70,24,0
47,35,74,77,15,85,0,32,42,50,0
18,68,19,40,80,10,25,72,98,26,0
69,81,66,62,73,7,0,97,6,81,0
7,77,34,42,47,32,77,96,8,75,0
77,11,49,40,94,31,80,47,55,15,1
15,79,65,49,20,21,6,12,65,96,1
65,56,86,23,89,94,24,15,4,63,0
81,58,11,18,84,96,60,18,52,12,1
75,2,5,10,2,27,90,32,7,70,1
49,81,35,97,89,88,72,89,21,69,1
88,49,14,21,49,6,87,92,66,32,1
36,50,75,65,96,43,27,62,47,48,0
29,88,4,46,78,70,57,64,96,97,0
4,7,51,12,88,12,55,42,56,74,0
72,76,30,52,53,58,60,15,8,12,0
49,4,86,83,5,68,64,81,24,93,0
27,76,55,0,81,11,62,65,16,6,0
53,20,34,9,48,97,41,44,17,29,1
85,1,43,30,52,86,56,45,20,93,1
71,3,65,93,56,34,3,8,14,84,1
79,44,37,41,83,52,55,15,99,37,0
59,6,15,21,92,13,75,71,13,98,1
53,25,50,42,96,59,86,3,44,99,1
74,22,57,78,90,91,85,8,3,41,1
10,92,36,82,78,2,94,18,94,49,1
23,99,62,32,36,2,20,92,80,47,0
41,86,20,1,74,69,0,64,47,2,0
28,45,63,92,55,76,46,11,51,19,1
92,48,62,58,74,51,62,48,57,28,1
31,91,96,15,79,4,18,0,99,65,0
98,95,68,46,53,2,28,72,61,36,0
96,79,70,98,22,76,92,58,45,28,1
1,91,89,28,69,96,70,47,4,76,1
55,41,64,3,33,93,88,46,13,70,1
14,70,34,81,50,41,53,11,72,64,0
71,4,63,75,24,30,10,27,39,66,1
28,84,77,96,65,36,82,86,99,70,1
81,1,51,23,74,50,48,69,97,60,1
4,77,88,81,52,6,77,95,49,6,0
96,41,98,6,34,42,46,57,2,92,1
77,63,70,94,52,64,28,85,25,47,1
23,31,7,51,60,45,81,66,42,31,1
50,99,28,26,24,73,70,69,39,36,1
66,46,58,44,83,62,17,10,32,35,0
12,74,97,56,17,38,63,41,81,79,0
66,85,55,95,94,45,83,73,7,31,0
50,2,87,75,52,87,33,21,30,59,0
60,39,87,3,19,95,25,32,87,16,0
7,97,14,0,59,55,73,47,68,21,1
27,86,28,26,93,6,96,63,98,56,1
84,36,22,91,47,85,11,66,3,99,1
16,97,38,81,19,3,49,22,43,10,0
38,12,3,83,46,95,81,48,15,51,0
11,56,78,16,38,66,95,28,67,16,1
51,85,93,81,0,47,3,26,95,27,0
30,83,39,9,40,33,40,40,52,46,1
32,84,33,42,81,28,26,20,55,28,0
55,70,36,27,48,7,60,95,94,32,1
25,4,22,53,62,95,25,67,56,28,1
6,46,61,48,92,74,68,10,81,45,1
80,92,74,36,27,39,83,95,44,77,0
50,37,30,8,40,71,34,64,21,97,1
82,28,93,73,90,0,86,12,89,68,1
73,23,80,53,84,16,57,32,93,60,1
38,6,22,37,90,65,88,75,65,31,1
12,49,83,33,84,46,82,98,2,37,0
2,77,49,95,48,65,28,17,43,82,1
76,57,78,13,51,3,23,58,30,3,1
37,20,97,88,57,58,2,15,52,53,1
98,17,55,90,26,8,72,52,18,45,1
32,8,77,85,35,79,53,53,16,24,1
32,73,69,97,19,98,93,76,40,55,0
55,72,9,18,63,48,94,62,76,4,1
49,61,83,64,4,94,37,55,59,58,0
21,74,93,51,89,19,23,33,11,48,0
17,41,58,25,59,20,92,37,44,64,0
85,68,43,15,37,22,61,18,12,57,1
61,77,52,66,4,37,32,39,13,38,0
62,95,63,59,86,21,23,96,32,39,1
64,98,93,70,37,30,11,32,36,17,0
93,85,29,64,47,84,78,62,13,38,1
34,63,37,57,82,22,70,57,89,28,0
77,9,90,89,62,11,47,57,41,29,1
40,34,76,62,87,35,18,82,9,60,0
76,24,93,12,10,46,78,15,73,32,1
57,80,96,46,47,14,79,57,5,19,0
49,56,63,2,1,34,43,67,1,80,1
58,83,77,5,70,45,50,21,76,37,1
83,62,36,64,88,57,72,56,14,32,1
26,19,19,1,33,96,83,53,29,32,0
23,68,77,48,37,63,23,57,55,13,1
3,60,90,96,58,7,42,98,16,74,0
99,52,5,99,20,4,93,58,38,31,1
25,1,43,25,41,23,69,13,24,24,1
42,94,9,74,3,26,65,19,34,92,0
99,38,96,78,92,61,26,74,18,75,1
94,57,82,7,62,85,77,47,7,77,0
0,89,4,60,96,10,82,76,29,85,0
75,13,40,9,35,43,15,28,90,2,1
4,4,50,58,55,72,8,33,87,23,1
10,75,42,56,28,4,62,24,29,39,1
72,17,6,70,92,2,74,1,47,13,1
46,4,32,81,57,54,15,50,68,75,0
66,88,58,68,48,56,88,17,7,16,1
59,9,92,88,69,86,17,77,26,40,1
20,97,71,72,55,39,19,53,3,35,1
25,49,81,10,5,21,73,41,86,23,0
32,84,1,53,57,61,48,32,72,25,1
36,31,18,18,29,75,74,65,72,64,1
92,89,54,39,47,12,43,10,30,92,1
56,74,86,71,30,53,43,23,52,7,0
59,78,4,88,60,68,59,35,93,82,1
13,57,44,67,35,43,45,37,9,54,0
74,4,34,28,82,85,28,11,14,1,1
45,76,52,18,81,26,5,80,45,69,1
38,50,3,2,92,45,63,64,81,95,0
31,87,28,30,17,28,77,10,95,75,1
89,27,45,68,34,63,27,34,63,84,1
43,11,95,87,95,66,48,2,41,45,0
30,36,64,70,99,18,77,15,71,89,1
60,16,63,34,63,62,28,66,20,74,1
80,37,13,43,14,11,27,4,95,59,0
41,26,65,97,68,91,25,60,29,91,0
7,70,5,63,3,55,93,86,99,55,0
14,52,45,90,25,31,54,11,13,26,0
44,49,27,40,68,65,42,2,29,34,0
83,52,41,43,42,22,50,89,96,17,0
21,29,30,91,69,1,97,42,5,43,0
44,70,70,69,92,58,14,74,99,17,1
67,91,37,95,48,42,58,47,17,93,0
64,37,58,53,19,18,81,51,58,98,0
35,83,8,49,91,12,71,8,16,71,1
88,71,19,23,98,11,87,83,31,55,0
31,24,8,69,54,12,58,61,51,48,1
7,83,96,8,13,30,54,24,50,95,1
93,45,41,68,54,39,28,22,53,78,1
20,83,92,59,92,54,14,77,91,96,1
30,48,37,56,81,35,11,74,42,9,0
92,14,54,67,23,74,68,1,68,38,1
45,31,32,21,30,52,48,8,80,75,0
91,73,39,57,28,80,68,3,48,42,0
44,26,54,46,16,42,55,3,84,25,0
52,66,40,66,69,92,30,9,39,28,0
56,58,81,86,94,24,58,61,17,95,0
27,72,43,76,95,51,84,19,60,79,1
45,36,71,76,42,48,10,30,53,60,1
11,28,69,11,95,46,64,68,39,4,0
52,13,12,11,89,88,52,8,33,74,0
21,94,20,80,65,36,94,0,13,69,0
67,43,9,76,90,43,15,72,34,21,0
10,39,47,0,59,1,70,87,26,97,0
72,73,27,12,51,29,38,72,50,86,0
52,46,52,69,19,11,93,80,10,28,1
46,29,11,12,24,35,66,64,79,0,0
8,84,51,1,67,25,31,68,36,17,0
8,22,52,21,39,69,64,75,12,6,0
73,6,46,25,39,29,21,12,61,30,1
96,54,41,98,34,69,27,21,31,63,1
22,44,62,22,44,65,3,53,36,21,0
48,38,40,93,1,91,13,36,66,0,0
96,76,70,16,19,6,20,61,26,35,1
96,47,31,86,79,69,20,32,4,71,0
93,73,68,87,98,24,93,12,9,5,0
96,33,32,0,94,52,38,73,72,54,0
51,61,74,89,59,1,27,6,25,21,1
29,32,93,49,3,81,39,64,0,21,1
54,51,10,2,70,1,76,52,39,38,0
77,91,12,31,58,67,55,6,8,45,0
74,2,34,83,99,74,32,77,11,17,1
85,93,51,43,84,97,33,25,13,81,0
29,5,68,87,34,82,17,15,45,42,0
92,53,58,42,5,86,21,20,44,95,0
37,76,82,0,18,66,66,90,47,87,0
46,0,38,21,5,71,35,37,71,19,0
50,72,36,85,77,52,59,24,70,54,1
68,68,88,16,57,68,80,72,86,57,0
3,5,5,33,11,1,34,15,19,30,0
16,20,37,45,94,39,45,29,26,73,0
81,16,12,84,59,33,61,18,76,89,1
74,27,42,37,15,29,31,42,36,92,1
64,70,71,58,90,57,37,73,36,75,1
14,46,79,81,22,34,41,34,13,22,0
52,12,0,61,48,96,51,58,67,22,1
3,72,18,36,96,11,64,76,11,50,0
10,28,25,56,40,12,68,37,46,34,0
67,77,45,36,51,33,57,26,3,46,0
50,95,19,22,12,82,0,90,95,6,0
41,40,21,61,12,35,51,71,42,88,1
20,53,37,4,99,35,18,86,96,6,0
87,16,62,28,79,77,56,24,95,67,1
70,17,87,13,38,28,33,90,42,45,1
58,99,71,33,5,23,31,30,71,16,1
98,7,30,63,74,10,23,14,86,15,1
89,86,51,8,91,28,94,32,21,99,1
5,92,99,13,92,2,74,91,85,30,1
68,71,69,50,71,92,34,85,69,38,0
51,34,43,62,0,32,52,20,90,15,1
68,86,67,73,35,78,15,99,44,90,0
89,56,57,97,70,28,90,56,41,94,1
20,32,26,32,33,56,22,0,29,69,0
64,70,90,95,32,54,43,35,28,72,0
99,87,17,94,55,29,25,72,81,47,0
14,32,12,36,88,9,17,27,98,66,0
8,10,18,82,77,83,67,40,69,19,0
80,72,52,65,54,19,83,42,14,88,0
48,34,28,72,78,61,27,53,13,54,1
70,59,99,89,47,82,38,35,77,34,1
30,39,33,64,91,93,44,83,91,76,0
63,88,75,33,55,55,78,10,37,8,0
99,87,59,95,67,22,57,52,19,79,0
20,67,65,46,85,12,43,88,23,17,0
0,55,80,39,42,68,82,97,86,88,1
27,25,6,52,76,79,73,3,77,7,0
14,13,1,37,6,87,19,88,64,40,1
77,68,0,31,34,60,43,65,38,33,1
57,73,14,63,58,10,15,55,95,9,1
18,72,67,76,8,94,72,63,37,65,0
84,64,81,53,82,20,95,2,79,79,0
61,12,49,38,50,30,88,0,19,87,1
77,10,50,98,2,26,0,3,75,40,1
9,64,21,95,81,15,94,49,60,22,1
62,60,13,76,12,93,23,29,49,41,0
95,86,85,90,88,85,43,53,14,0,1
69,76,33,2,90,54,93,83,86,99,0
6,23,3,49,84,76,6,39,94,34,1
85,50,45,7,15,84,99,95,12,99,0
55,55,67,48,97,48,30,57,77,71,1
48,70,73,63,12,38,41,9,84,1,0
73,64,68,68,54,80,68,3,86,43,1
92,1,71,12,60,67,59,63,62,63,1
36,56,24,0,64,2,1,84,55,72,0
15,65,5,1,32,79,87,47,2,63,0
64,82,97,17,81,27,29,86,82,87,0
55,84,37,90,1,47,72,99,81,72,0
56,1,85,17,51,29,85,14,2,5,1
48,7,0,98,76,85,12,59,78,96,1
39,31,52,32,5,36,95,84,16,82,0
15,81,12,8,24,87,65,94,6,85,1
57,77,40,23,75,59,74,63,38,40,0
96,0,17,71,85,73,13,29,5,69,1
93,27,3,46,42,38,15,63,13,71,1
7,30,21,83,48,94,33,60,33,85,1
59,81,1,98,42,0,6,15,67,67,1
1,33,76,34,12,52,27,30,89,16,0
3,32,73,20,2,92,92,87,13,36,0
80,4,52,46,52,54,67,16,43,15,1
69,44,70,29,22,90,34,54,59,33,1
29,90,23,73,39,11,18,50,14,30,0
18,58,63,44,40,29,85,90,31,64,1
5,74,80,34,63,19,86,83,85,44,0
98,71,59,20,99,65,63,24,34,65,0
15,5,52,1,23,48,26,75,36,32,0
23,97,93,54,96,32,40,15,49,51,0
72,54,19,29,42,80,36,41,34,49,1
99,95,83,9,70,68,50,89,47,84,1
11,10,44,0,69,11,32,49,87,75,0
94,39,50,7,88,48,88,5,33,19,1
99,47,79,37,81,26,27,85,30,77,0
35,56,4,59,17,54,36,25,87,37,1
65,58,74,32,64,23,64,3,53,8,0
3,72,28,10,96,19,74,24,91,81,1
24,16,51,14,21,0,33,35,25,95,0
38,9,41,88,5,94,2,66,16,74,1
25,98,9,41,33,26,86,24,99,75,0
75,37,73,60,75,24,54,99,85,73,0
8,40,81,92,2,25,72,79,19,45,0
91,85,33,19,42,7,35,42,31,38,1
91,92,52,32,39,26,37,77,28,90,0
83,3,74,9,39,67,97,7,89,51,1
4,65,3,9,54,87,20,44,73,88,1
53,16,7,59,14,76,15,99,37,1,1
84,64,99,2,92,20,17,15,19,66,1
26,25,52,95,55,64,58,79,0,75,0
66,89,98,79,77,9,13,37,88,73,1
51,57,85,51,91,87,90,49,58,81,1
90,25,94,99,51,50,96,48,85,41,1
69,32,43,50,61,66,46,85,86,91,1
70,21,92,77,56,17,47,17,88,73,1
55,75,93,52,4,52,78,84,29,60,0
67,48,76,0,57,40,66,73,95,18,0
3,72,96,39,19,54,53,9,87,71,1
33,61,67,2,26,21,24,79,73,0,0
2,83,77,39,8,3,13,53,8,49,1
69,88,74,48,60,70,83,44,21,83,1
45,11,65,17,25,25,48,24,22,3,0
28,37,58,85,47,86,74,59,74,33,0
56,5,0,42,81,11,19,16,28,6,1
64,2,66,5,4,40,18,0,66,74,0
21,89,44,9,78,9,15,75,6,15,1
2,92,91,2,8,46,28,41,68,5,1
99,76,71,98,16,2,85,31,87,93,1
70,80,49,50,41,77,85,36,82,36,1
53,76,17,92,8,65,83,8,0,73,0
46,10,18,9,75,24,30,71,95,50,1
30,25,22,82,83,16,86,47,82,44,1
19,77,31,51,78,20,45,91,74,68,0
80,90,32,47,83,73,88,0,2,42,0
29,78,72,20,61,6,45,40,51,86,0
5,94,20,34,47,76,42,54,79,24,0
63,76,57,69,66,32,16,92,86,47,1
70,86,84,25,90,38,13,2,85,59,1
52,63,63,77,61,75,38,4,56,68,1
16,32,45,69,12,8,38,14,93,78,1
97,5,34,40,61,34,82,34,27,1,1
37,45,10,93,52,85,78,77,28,63,0
22,83,36,84,21,4,88,92,96,27,1
64,41,51,3,74,52,74,60,21,73,0
15,88,71,87,28,80,47,66,79,13,1
16,78,60,98,65,46,45,68,47,99,1
79,39,39,3,54,73,99,22,41,96,0
33,75,64,77,30,7,5,94,87,8,1
68,10,76,53,23,25,15,76,95,89,1
40,64,15,59,27,60,3,76,87,1,1
42,63,13,30,12,74,19,48,93,17,0
72,26,32,98,24,93,36,36,0,67,1
53,20,50,45,40,80,90,91,0,43,1
61,58,16,6,59,99,58,65,86,76,0
57,32,15,9,85,73,52,38,28,38,1
42,93,85,12,35,90,70,87,30,77,1
41,31,67,74,62,22,55,16,39,46,0
12,45,89,2,90,10,91,9,0,71,0
5,64,61,63,50,77,89,88,52,64,0
9,21,26,36,53,64,59,83,77,48,0
94,82,19,68,6,18,16,14,69,20,1
59,19,49,78,2,45,9,38,43,48,1
55,6,31,13,22,69,36,72,19,33,0
97,29,4,53,27,67,3,35,15,81,1
79,4,28,57,74,65,36,98,66,14,1
96,62,0,63,63,22,61,9,88,52,1
76,0,93,71,66,43,93,97,23,70,1
72,10,19,60,26,81,46,15,96,16,1
46,35,99,60,64,12,18,91,88,25,1
98,9,42,4,80,97,79,22,26,35,1
26,19,33,38,18,11,64,81,52,1,1
92,14,50,71,55,83,4,7,55,16,1
67,54,10,94,20,25,14,94,54,35,0
21,83,22,74,88,60,69,94,21,69,1
96,44,0,87,42,47,29,50,30,7,1
99,75,51,86,6,56,38,62,43,61,0
71,47,57,67,36,61,52,72,98,78,1
79,21,83,83,48,1,52,14,89,14,1
94,34,22,12,20,68,69,28,0,2,1
79,46,34,55,47,76,85,68,50,18,0
62,38,9,19,0,82,87,17,69,95,1
71,55,88,24,68,70,21,43,85,45,0
11,80,76,92,43,67,77,60,53,96,0
62,60,13,71,97,91,39,51,47,84,0
34,18,85,11,40,69,22,1,34,45,1
34,55,70,12,64,97,51,25,22,89,1
85,37,19,97,91,80,50,75,21,90,0
78,3,4,79,92,12,59,88,38,8,1
65,35,15,16,36,64,39,51,15,66,1
97,21,96,22,70,55,35,27,42,24,1
4,29,92,91,11,50,57,32,17,21,1
50,92,41,51,98,5,54,58,6,24,0
88,81,19,30,86,61,15,40,52,55,0
86,48,54,71,74,31,35,61,72,19,0
3,94,87,60,50,84,75,19,87,80,0
70,58,55,76,42,46,80,79,42,78,0
86,2,93,13,54,81,63,20,5,22,1
34,52,18,27,5,26,57,41,3,69,0
43,7,72,84,66,9,49,20,4,83,0
43,84,67,93,19,56,87,83,88,3,0
98,72,20,72,69,75,74,23,4,27,0
87,63,97,71,23,57,40,26,67,37,0
74,68,52,52,45,79,54,82,39,83,0
24,88,17,1,95,35,56,5,87,21,0
75,85,75,84,46,68,93,91,70,15,0
9,13,0,87,53,16,45,88,82,43,1
35,67,73,87,61,40,97,63,13,17,0
50,72,50,30,58,52,74,52,50,88,1
21,50,91,78,31,15,5,66,25,87,1
10,33,95,66,42,93,11,24,31,44,0
40,43,64,28,53,65,93,62,48,94,1
59,83,20,83,85,68,31,39,61,84,0
36,78,58,2,74,59,18,31,45,38,0
71,36,98,14,35,49,49,18,12,16,1
22,29,67,3,21,37,8,76,91,57,0
30,77,14,65,99,81,0,57,41,56,1
80,11,47,48,64,71,56,78,35,76,1
93,48,50,18,68,7,15,22,7,77,1
36,1,92,44,91,87,79,25,29,66,1
94,90,88,14,35,4,13,77,83,35,0
67,64,34,83,62,30,58,65,62,23,0
20,54,39,2,11,54,41,7,89,98,0
81,12,61,35,76,64,31,53,20,3,1
22,70,60,60,76,40,58,46,17,82,0
38,95,89,86,71,11,77,63,31,48,0
76,9,39,96,1,36,52,98,6,69,1
34,6,64,39,77,93,26,28,60,95,1
77,13,64,32,32,6,30,58,71,29,1
83,38,30,39,15,2,5,3,60,64,1
59,1,5,48,81,57,83,43,10,90,1
70,85,58,32,21,24,91,96,8,94,0
73,93,84,69,92,27,26,66,19,44,1
74,72,96,20,80,59,19,78,27,3,0
38,79,15,27,97,20,47,30,43,8,1
64,26,28,65,34,77,70,14,38,82,1
15,57,13,45,68,35,75,78,36,6,0
4,34,10,66,54,0,80,50,63,11,0
57,7,20,88,98,90,33,24,60,42,1
32,38,4,48,54,57,0,95,98,71,1
10,34,11,96,26,23,59,94,7,60,0
49,12,13,18,87,32,61,67,30,13,1
17,48,71,87,13,69,51,82,98,53,1
91,59,96,71,27,66,84,11,2,46,0
58,80,41,57,4,1,15,86,8,76,0
67,48,97,49,88,78,56,48,33,50,1
27,95,56,66,18,49,37,17,3,73,1
1,56,26,88,65,56,79,32,25,98,1
22,67,78,76,94,42,14,66,11,42,1
81,40,63,29,37,56,35,77,38,42,1
21,7,1,95,39,5,93,83,38,36,1
47,83,0,8,88,36,90,9,72,32,1
1,5,87,61,66,3,35,1,47,65,0
69,22,97,85,95,36,13,30,0,54,1
54,96,99,74,67,94,35,36,95,13,1
64,82,17,48,70,39,85,98,65,74,1
81,57,16,27,96,71,9,95,62,88,0
47,79,4,10,57,0,51,6,17,9,0
58,23,73,96,29,13,88,10,45,59,0
73,7,75,50,39,85,28,69,75,12,1
89,47,36,70,47,79,20,70,0,86,1
28,39,21,86,45,71,5,26,29,42,1
80,10,99,75,58,52,59,3,20,77,1
50,2,82,33,13,18,68,49,30,59,0
14,80,89,14,84,74,28,90,49,6,0
7,31,29,70,1,54,78,48,99,10,1
83,67,44,38,65,58,21,46,62,62,1
90,8,77,91,89,32,26,38,18,17,1
1,51,27,23,80,49,35,24,84,72,0
33,40,91,9,93,12,48,48,56,60,1
69,87,1,81,56,72,41,86,90,83,1
72,88,98,67,61,54,36,66,81,89,1
42,85,43,43,30,34,70,76,22,54,1
92,68,70,12,45,53,82,44,54,45,1
63,41,66,21,45,0,15,39,78,45,0
47,20,77,76,92,26,0,16,48,95,1
6,37,18,91,0,18,27,43,47,3,0
14,72,83,9,75,44,3,88,62,71,1
58,49,11,14,15,13,70,78,72,88,0
83,65,85,1,36,28,13,28,15,50,1
20,26,72,84,66,81,47,59,4,72,0
0,78,8,40,15,69,31,70,7,65,1
46,4,95,58,48,49,31,66,92,95,1
76,15,66,7,43,77,42,44,77,72,1
53,9,31,89,93,12,29,59,79,46,1
68,27,62,17,16,99,13,9,94,63,1
5,79,81,97,15,4,47,16,94,4,0
85,6,84,56,39,14,70,47,57,86,1
52,67,48,46,44,21,2,71,35,31,0
43,6,57,6,24,43,93,59,37,61,1
74,80,83,45,92,13,9,46,41,29,0
42,23,98,27,91,80,61,14,81,66,1
27,34,84,89,28,15,33,63,15,35,1
76,82,54,65,70,44,53,83,11,93,0
79,19,16,97,5,84,31,32,73,37,1
24,44,59,54,58,68,64,15,51,8,0
91,33,68,7,96,34,19,9,63,19,0
26,91,99,5,1,81,16,55,64,23,1
16,61,93,4,22,3,66,35,42,10,0
21,52,58,74,9,57,87,19,93,63,0
38,11,6,80,90,76,44,41,46,73,0
64,47,36,19,87,33,30,28,14,78,1
65,79,78,71,28,14,95,38,49,74,1
0,79,23,35,93,15,47,62,31,90,0
0,58,56,45,7,10,52,3,14,0,1
43,57,89,16,52,21,75,93,33,98,0
29,44,91,59,59,83,85,37,82,63,1
27,36,81,40,71,56,71,18,12,92,0
82,38,98,35,18,71,43,50,11,23,1
91,64,76,72,7,87,63,83,5,57,0
7,24,86,46,47,1,51,29,48,74,0
13,96,82,30,47,60,1,1,1,34,0
64,38,99,47,38,80,6,92,22,30,1
99,81,80,51,93,28,84,14,85,58,0
5,55,35,16,66,38,94,73,73,9,1
26,86,85,51,67,0,96,46,53,77,1
50,37,9,77,15,79,57,47,3,67,0
65,72,26,7,97,46,6,77,90,55,0
7,7,62,52,64,79,71,11,69,93,0
92,25,34,64,60,87,9,89,85,58,1
57,16,19,87,34,90,60,38,81,29,0
38,41,44,76,75,50,82,18,66,57,0
7,56,75,56,15,8,59,35,28,21,0
52,9,28,56,4,15,86,9,98,41,1
9,99,11,8,6,28,21,99,33,28,1
58,65,79,69,52,67,91,44,44,46,1
9,17,99,80,98,29,39,50,66,19,1
31,46,23,22,3,5,27,62,45,20,0
80,63,15,20,56,7,26,33,61,93,1
68,74,35,53,35,64,38,14,64,30,1
73,19,58,87,84,59,4,63,30,74,1
60,51,31,1,88,78,66,24,41,87,0
76,92,54,90,91,14,26,88,21,43,0
82,30,74,87,1,0,58,58,16,71,1
35,23,75,50,74,33,80,82,85,85,0
86,81,62,42,75,85,35,10,7,20,0
24,12,2,46,94,77,63,93,2,98,0
64,90,69,62,44,89,44,52,31,30,0
35,18,78,38,62,59,43,1,69,14,1
57,67,8,26,26,65,55,54,28,72,1
26,62,60,84,38,51,88,75,40,71,0
1,12,58,38,43,73,31,66,13,24,1
36,98,91,84,42,25,29,6,39,87,1
39,79,16,79,26,9,29,78,64,81,1
20,50,44,37,14,33,9,67,61,61,0
51,28,85,76,39,95,36,80,92,94,1
2,49,33,37,13,8,60,89,32,62,0
41,99,99,27,63,66,21,93,0,81,1
24,53,69,15,76,67,19,71,20,81,0
9,53,43,79,86,70,45,87,18,93,1
70,85,5,0,14,89,53,5,95,60,0
99,49,78,0,29,23,60,22,80,4,1
97,25,42,51,5,5,78,3,75,55,1
30,90,23,96,61,50,13,27,0,58,0
11,48,65,99,37,22,8,79,97,28,1
81,39,65,16,44,50,32,13,90,24,0
53,65,4,73,42,90,79,46,88,18,0
77,27,8,32,54,72,17,22,4,2,1
43,23,8,67,98,47,8,73,96,49,1
94,25,91,80,83,36,41,24,76,44,1
88,52,54,75,74,38,87,23,96,74,0
39,16,67,59,65,98,16,64,69,8,1
18,79,75,72,9,56,94,59,77,86,0
14,17,43,37,88,41,60,25,69,61,1
4,69,89,80,34,3,59,98,36,78,0
94,44,35,4,28,10,10,2,11,5,1
54,2,72,72,53,30,10,91,36,46,0
92,67,52,88,45,53,30,82,69,44,1
41,89,88,85,17,80,51,35,56,88,0
32,68,79,53,25,61,10,55,43,62,0
14,40,4,13,41,38,63,68,56,76,0
75,96,7,27,73,43,72,0,31,92,1
16,99,56,48,32,69,59,11,68,49,1
56,18,7,17,26,76,34,64,12,70,1
21,77,4,25,1,55,62,36,30,54,0
5,69,77,68,30,38,34,3,18,59,1
39,50,13,9,64,56,43,38,51,71,1
89,41,75,37,99,85,66,77,33,32,0
51,26,15,32,54,82,40,79,76,66,1
36,49,28,29,16,67,57,9,58,31,1
95,91,88,87,76,74,43,48,30,99,0
13,63,6,19,13,42,6,18,90,77,1
2,10,79,97,15,28,47,44,18,51,0
11,56,80,54,10,3,25,91,40,31,0
65,26,34,69,84,67,73,28,88,55,1
84,5,62,6,30,61,44,28,95,74,1
90,57,48,91,67,84,18,97,47,80,0
21,77,25,57,57,60,76,53,7,56,0
97,5,1,60,57,70,81,75,5,54,1
92,50,41,15,37,53,88,45,61,6,0
15,26,10,31,70,88,86,93,41,53,0
42,60,1,37,25,21,19,44,75,41,1
71,76,60,3,60,45,54,52,68,67,0
73,15,39,21,14,12,13,76,11,82,1
6,13,8,46,46,77,47,11,79,28,1
80,7,51,46,69,63,56,8,40,18,1
75,20,21,93,88,65,72,73,67,45,1
0,18,30,65,22,16,74,5,76,30,0
58,1,51,59,96,96,14,25,4,73,1
73,78,23,92,64,83,42,25,99,27,0
93,19,96,36,93,77,30,37,29,71,1
73,28,45,64,75,43,51,51,12,33,1
50,63,2,82,86,73,36,50,86,41,0
6,33,54,6,41,43,53,80,10,35,0
38,48,72,28,62,93,73,8,15,67,1
55,38,82,73,81,76,83,49,91,8,0
17,28,84,30,74,61,26,48,60,12,1
0,36,77,37,43,57,77,0,69,53,1
80,53,37,72,51,96,31,17,68,89,0
64,31,54,40,83,30,50,69,41,54,0
15,53,64,52,85,13,15,28,94,48,1
30,82,82,45,16,65,27,31,47,34,0
53,49,34,81,86,23,39,97,58,15,0
14,83,1,22,18,84,40,34,91,53,1
32,28,81,55,95,40,90,31,77,11,0
53,36,45,68,5,63,45,9,61,78,1
40,85,81,29,46,13,27,7,88,86,1
42,93,4,43,58,8,3,74,44,5,0
83,74,84,44,50,15,29,2,12,30,1
53,97,73,59,15,73,75,87,34,70,1
31,73,85,90,36,88,67,34,32,15,1
64,29,12,3,87,44,42,75,70,32,0
90,68,76,96,9,24,57,96,72,11,0
15,9,92,32,94,28,18,83,46,15,1
62,19,87,90,15,44,7,19,79,4,0
99,39,78,19,2,15,19,13,85,50,1
13,46,65,59,74,53,28,25,66,14,1
67,67,77,55,87,83,9,55,23,86,1
88,68,30,33,19,86,72,87,12,42,0
87,13,97,80,50,74,74,72,52,70,1
23,32,86,32,67,61,91,93,76,47,0
9,40,69,8,48,44,55,31,35,94,1
55,68,61,43,75,11,5,56,45,9,0
35,21,42,29,43,52,69,80,49,4,1
45,32,19,95,22,44,98,53,19,63,0
1,77,20,10,46,99,38,77,42,12,0
16,37,16,33,95,34,0,63,5,68,0
92,77,56,31,33,47,14,32,87,89,1
93,42,70,27,81,16,92,10,49,75,1
58,92,56,50,51,25,25,46,68,58,1
92,40,64,93,61,82,95,91,88,34,1
79,56,21,69,37,16,54,52,2,72,1
35,20,73,71,17,71,14,25,77,54,0
30,89,4,65,9,11,81,49,99,1,0
44,54,35,79,4,44,37,20,2,11,1
59,12,2,68,28,46,20,35,75,78,1
48,33,83,38,75,59,88,24,89,1,1
36,89,33,84,69,97,59,35,31,21,0
8,4,3,50,20,0,58,30,28,94,0
31,40,49,27,79,37,63,79,81,57,1
19,89,82,26,43,81,2,28,5,32,0
31,95,90,77,82,17,49,32,90,73,0
71,58,48,37,39,95,8,81,25,39,0
8,65,48,27,93,77,94,18,38,25,0
53,47,97,4,4,57,15,50,88,20,0
71,10,72,20,50,95,34,40,63,26,1
25,90,99,2,86,29,21,72,62,78,1
43,58,9,72,0,41,66,74,96,60,0
45,56,35,6,88,29,7,38,96,72,1
51,64,36,50,82,61,34,41,9,66,1
8,3,89,38,20,11,40,99,27,50,1
42,48,86,37,81,75,36,0,42,76,0
73,97,82,33,69,13,62,93,83,75,0
74,9,64,75,28,39,70,54,85,57,1
84,60,83,81,26,32,88,72,24,84,0
98,90,47,18,70,72,50,16,34,64,1
16,52,43,16,58,25,12,13,7,6,1
77,84,34,12,16,4,57,71,71,93,0
1,81,36,72,96,38,30,85,48,10,1
