f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,label
69,32,71,95,60,28,71,87,37,20,1
22,69,58,66,47,41,24,72,90,50,0
31,76,69,76,9,85,2,49,84,49,0
47,71,63,32,37,5,36,43,44,6,1
8,99,69,1,22,96,66,39,83,48,0
79,71,55,57,16,82,73,87,81,12,0
22,2,3,93,95,86,24,40,44,56,0
20,42,4,37,85,26,48,12,0,90,0
45,34,39,36,85,50,60,78,29,41,0
54,7,55,90,80,63,32,54,12,96,0
75,90,46,52,54,18,6,42,43,40,0
74,17,87,11,97,34,75,92,78,88,1
78,55,86,95,40,45,76,95,7,99,0
1,69,6,89,16,91,36,93,66,17,1
97,97,79,16,75,59,71,41,59,76,0
43,86,17,84,91,59,59,46,75,10,0
41,2,49,6,9,58,15,31,79,70,1
12,44,17,93,82,44,88,8,2,81,0
67,53,88,57,0,71,29,4,61,8,0
18,36,94,92,62,12,16,8,77,97,0
26,15,63,53,11,33,22,42,88,63,1
34,99,89,16,58,88,19,85,50,92,0
21,36,11,50,12,83,33,27,66,65,0
58,94,61,28,34,70,38,45,30,89,1
34,64,20,92,79,20,74,17,77,34,0
18,41,96,26,63,79,97,90,85,5,0
98,51,98,44,64,96,37,7,74,14,1
73,6,98,7,46,64,39,92,32,79,1
23,25,93,68,8,59,66,39,63,63,1
21,42,85,72,27,54,29,14,67,72,1
28,33,12,99,17,64,10,62,44,54,1
43,24,85,92,82,22,38,91,45,8,1
40,49,20,3,87,73,76,72,70,55,0
65,35,2,92,48,19,3,66,15,9,0
77,61,2,17,97,98,78,45,16,68,0
0,85,49,88,2,58,28,4,8,99,1
9,11,32,47,67,49,79,25,23,51,0
91,26,63,19,59,29,85,69,29,99,1
24,28,93,92,97,52,7,4,71,73,0
92,20,58,51,8,58,77,93,91,12,1
2,58,36,95,13,36,15,53,89,28,1
80,72,63,62,87,23,22,69,32,78,1
45,91,5,79,68,80,4,63,90,47,1
59,12,50,1,88,3,37,17,33,76,1
34,67,41,11,22,40,94,88,60,32,0
31,25,21,10,77,98,14,39,10,28,1
2,12,69,41,24,5,22,65,80,31,0
49,28,37,37,77,77,96,53,11,69,0
75,98,77,97,73,13,19,34,5,83,1
59,68,75,71,24,22,6,75,18,30,0
6,62,22,57,63,50,63,69,10,37,1
32,80,62,35,56,19,57,29,41,75,0
39,6,53,44,56,80,13,45,82,95,0
83,54,84,87,27,85,7,42,2,26,1
25,92,16,21,4,22,51,32,73,29,0
30,80,93,13,8,22,39,59,30,24,0
41,54,89,67,92,11,16,5,86,29,0
63,8,97,22,61,83,5,52,26,89,0
59,37,32,86,19,94,77,24,32,97,0
16,20,33,29,38,83,74,43,48,66,1
87,72,4,48,68,14,8,66,45,98,1
55,31,36,55,0,45,79,65,30,52,1
81,11,50,50,38,60,52,26,62,97,1
5,17,56,54,69,51,39,71,10,54,1
40,15,26,78,42,22,17,83,26,84,1
31,90,79,29,61,66,43,91,34,37,1
41,70,13,88,30,72,45,41,13,71,1
59,80,46,94,68,20,74,60,13,2,0
87,91,77,18,52,77,74,88,64,90,1
70,34,80,83,41,57,97,25,48,66,0
11,64,37,98,74,97,78,87,69,12,1
78,84,73,13,24,87,96,96,44,8,0
84,62,67,60,2,23,84,0,79,47,0
71,59,38,20,64,11,27,72,11,29,0
28,72,45,75,95,24,84,20,71,60,0
52,92,39,26,49,73,5,54,16,12,0
84,10,86,81,39,18,13,67,60,33,1
63,40,50,6,88,32,55,24,17,29,1
52,99,9,41,38,65,90,18,98,3,0
11,5,60,18,2,70,54,11,79,42,1
27,30,64,72,51,3,44,82,98,46,1
92,48,77,41,66,72,85,8,92,39,1
16,15,28,1,83,73,71,56,50,2,1
31,44,18,60,24,33,84,91,46,2,0
29,11,6,13,90,73,59,91,37,49,0
21,94,77,73,64,8,30,72,23,61,1
59,5,61,93,1,88,96,10,58,7,0
66,98,45,21,44,44,92,24,10,21,0
13,87,19,64,0,36,52,10,96,70,0
18,12,28,18,87,63,84,28,55,54,1
99,89,74,9,84,54,17,66,6,11,1
51,77,97,91,21,28,89,91,80,42,0
49,47,42,58,77,15,25,18,28,16,1
36,23,64,80,17,28,20,93,16,51,1
54,30,42,76,51,99,19,99,70,55,1
79,37,11,80,98,90,0,82,82,31,0
9,28,75,82,9,47,77,18,37,7,0
47,53,23,58,90,64,69,64,85,11,1
76,70,27,50,14,72,44,8,0,37,0
59,46,38,58,3,44,35,48,51,66,1
49,72,85,72,26,13,22,69,93,53,1
22,22,18,27,15,74,31,49,92,44,0
2,65,60,76,5,63,72,26,72,28,0
23,54,1,72,24,94,41,64,65,42,1
65,98,77,17,97,66,75,92,8,19,1
94,3,81,95,40,4,93,92,72,57,1
26,32,54,16,47,72,65,28,13,98,0
50,91,17,52,38,77,59,11,38,90,0
59,79,2,43,28,85,79,44,92,16,0
78,23,91,82,73,6,28,38,21,75,1
16,18,28,92,18,16,65,76,68,49,1
62,48,60,7,31,77,96,62,30,50,0
92,90,71,77,80,49,99,82,98,50,1
48,0,63,57,11,70,18,29,47,41,1
50,1,69,93,48,71,58,92,8,33,0
44,38,67,41,42,79,62,17,97,4,0
13,45,7,11,42,43,74,92,71,27,1
84,67,3,15,1,99,45,75,59,48,0
39,76,79,61,6,78,46,70,50,58,0
79,11,35,67,86,88,52,96,75,97,1
32,61,64,40,32,57,92,89,78,72,1
3,38,44,68,83,63,56,51,17,6,1
47,14,53,85,29,20,35,20,88,86,0
26,91,90,91,77,97,28,82,77,59,0
46,61,9,2,75,66,32,74,24,71,0
75,38,33,90,61,62,74,83,44,87,0
80,41,27,45,84,33,98,72,83,48,0
36,12,34,66,36,79,95,55,1,56,0
35,42,43,57,70,17,10,19,29,47,1
28,60,73,30,79,52,16,57,15,8,0
22,36,90,47,17,19,5,86,78,67,0
80,25,86,9,62,69,60,9,52,68,1
6,64,71,48,68,38,30,7,6,55,1
33,13,28,90,61,62,52,5,9,30,1
57,63,44,28,12,58,65,9,83,46,1
38,52,75,36,97,81,98,12,37,81,0
56,82,5,71,33,76,4,30,11,59,0
24,57,41,46,67,19,11,62,86,71,0
67,84,74,46,45,56,47,31,52,77,0
51,10,60,91,81,24,27,66,93,39,0
57,35,51,72,13,80,51,21,62,55,0
62,70,25,21,66,17,5,63,77,44,0
70,7,0,87,86,14,96,10,46,81,1
43,61,76,73,50,29,41,98,72,8,0
61,14,59,23,73,59,11,66,94,60,0
99,13,56,81,17,72,64,51,97,37,1
99,37,83,28,6,70,50,45,62,36,1
75,15,75,32,48,92,31,1,52,56,1
91,22,58,85,39,59,74,26,0,8,1
12,54,26,91,22,91,67,39,44,47,0
51,86,99,96,19,10,57,95,50,91,1
31,87,2,14,93,95,65,76,76,56,0
43,60,53,49,39,38,81,87,11,36,1
92,30,55,69,38,79,47,3,98,60,1
83,8,31,90,50,13,67,15,34,51,1
21,19,0,40,46,35,5,55,66,86,1
18,0,44,33,67,84,16,54,63,67,0
57,95,71,26,67,88,28,48,81,41,1
61,78,95,47,34,55,88,89,58,69,0
34,54,69,84,42,20,69,82,91,71,0
37,93,33,26,80,13,90,4,45,41,0
54,13,12,73,50,23,68,52,73,85,0
94,74,78,89,97,47,95,91,13,23,1
92,15,49,54,51,93,6,48,51,85,1
11,38,61,52,11,94,44,67,58,49,0
63,25,15,89,33,64,38,32,47,49,1
43,94,21,30,45,34,24,15,20,8,1
66,74,68,58,80,1,94,27,34,73,1
25,60,21,58,52,75,21,23,49,5,1
22,74,94,23,87,29,68,93,48,35,0
17,3,84,45,39,88,57,79,69,48,1
71,31,90,69,23,89,42,39,15,47,1
32,35,68,20,70,81,44,15,35,28,0
37,93,46,54,53,88,77,70,65,0,0
13,13,59,65,31,80,60,40,1,60,0
16,97,42,27,12,5,45,45,85,32,1
38,85,88,71,18,44,55,20,28,14,0
21,13,28,14,90,0,40,77,68,6,1
52,96,18,19,98,52,31,97,52,14,1
33,25,10,61,62,55,86,7,66,67,0
14,98,32,9,13,6,71,62,35,50,1
68,5,61,17,18,69,68,76,66,73,1
20,16,87,28,77,80,49,60,38,66,1
38,51,36,88,64,72,90,77,23,71,1
3,36,11,21,1,45,95,73,24,28,0
7,17,89,38,62,13,6,19,12,22,1
21,86,74,65,42,51,24,67,63,51,0
67,6,52,65,19,80,88,54,33,77,0
96,85,17,74,19,18,82,34,45,56,0
51,42,10,97,51,91,35,81,24,55,0
81,66,0,71,53,32,94,99,18,6,1
60,83,50,49,81,20,39,90,58,80,1
21,53,47,52,1,44,74,46,23,3,0
10,32,36,87,98,5,58,36,67,5,1
92,37,30,19,86,6,69,14,99,74,1
90,50,95,22,44,95,37,48,13,95,0
4,18,86,17,48,45,81,68,33,10,0
7,28,56,77,87,25,45,37,34,71,1
3,24,68,4,27,42,11,63,81,17,0
80,55,31,88,74,54,15,32,84,2,1
13,89,29,95,26,43,63,42,13,50,1
96,33,68,91,5,97,93,53,93,54,0
37,22,56,34,20,38,2,37,93,17,1
77,38,20,26,16,98,17,89,99,80,0
52,27,51,19,47,71,50,44,88,86,1
53,57,96,92,71,43,15,51,22,82,0
44,49,71,40,84,49,35,50,30,2,1
26,50,0,16,49,61,36,86,58,72,1
81,73,61,60,1,80,21,87,26,72,0
5,4,89,10,50,52,84,65,18,22,0
91,2,23,37,67,83,80,85,26,70,1
95,31,63,54,79,64,7,68,49,46,1
75,82,69,16,18,24,16,75,45,78,0
63,56,85,27,86,46,47,33,46,31,1
27,61,79,85,83,7,49,87,57,3,0
90,59,37,63,82,92,30,86,31,10,0
8,89,91,69,55,68,42,18,97,57,1
0,61,44,86,54,38,15,16,66,72,0
78,5,18,92,42,65,31,83,24,76,1
67,98,9,33,50,85,3,77,29,63,0
42,65,37,32,19,66,67,89,16,83,0
41,59,1,48,25,44,32,88,46,62,1
76,46,15,51,66,87,15,74,37,58,1
35,13,55,39,36,46,60,53,28,37,1
43,14,69,49,59,50,15,94,64,95,1
56,58,21,27,47,16,20,94,33,46,1
28,48,19,34,30,97,45,99,68,76,0
69,11,84,17,23,63,68,27,26,84,1
98,63,63,10,74,8,48,2,82,83,1
83,19,95,88,6,19,20,44,19,47,1
53,97,1,69,91,8,32,79,83,84,1
74,21,48,59,80,83,87,81,80,60,1
29,54,41,35,1,37,38,17,76,69,0
1,8,26,31,27,57,42,88,49,66,0
0,77,53,84,64,22,89,55,35,92,0
1,4,59,96,52,74,40,40,0,95,0
43,92,82,93,30,80,77,27,92,94,0
72,38,69,2,75,98,50,19,74,7,0
92,91,11,54,94,14,58,16,26,9,0
44,19,18,83,7,10,59,99,42,82,0
99,81,48,7,73,24,1,17,39,63,0
39,94,27,61,42,13,21,16,67,51,0
63,53,66,17,35,26,9,23,39,98,0
84,3,24,39,52,63,0,12,93,94,1
30,78,28,14,48,26,88,81,19,98,1
93,97,90,22,71,14,24,2,6,82,0
86,44,10,86,58,2,63,60,90,67,0
85,81,26,15,64,99,71,69,45,15,0
47,2,6,3,72,8,27,31,81,24,0
78,6,99,59,2,32,21,64,10,21,1
14,89,81,96,67,87,51,54,28,10,0
35,97,27,62,38,61,99,41,62,28,0
14,12,93,41,0,62,83,33,47,95,0
75,54,28,95,53,11,16,84,93,61,1
35,77,70,34,75,56,56,68,31,74,1
84,17,18,45,22,17,99,8,60,76,1
72,51,33,52,87,30,60,74,36,46,0
78,34,82,70,48,29,4,76,43,17,0
54,67,29,78,82,70,42,40,43,84,1
31,53,83,14,46,55,82,29,64,16,0
88,73,45,85,0,94,34,19,45,94,0
32,32,84,64,60,98,26,90,38,39,1
38,28,30,6,61,74,50,98,35,20,0
51,68,84,74,38,85,15,3,64,22,1
47,12,98,68,42,99,57,5,62,32,1
76,93,11,10,31,89,35,61,32,39,0
65,20,12,29,11,85,48,91,34,66,1
31,33,80,72,99,99,26,33,65,23,0
70,97,63,69,61,89,26,81,67,0,1
31,16,82,24,37,14,50,54,58,76,0
19,32,46,89,49,90,11,21,6,32,1
13,89,65,41,4,53,76,5,44,42,0
41,0,11,80,91,52,50,25,93,60,0
26,53,75,7,12,82,45,84,50,22,0
6,16,23,90,4,96,22,96,72,51,0
64,32,57,27,13,88,41,53,76,6,1
16,92,20,24,13,35,72,84,56,6,0
77,70,71,14,5,33,68,75,87,75,1
10,96,5,43,89,93,78,22,73,89,0
31,88,54,87,40,51,63,72,12,73,0
79,6,36,26,84,60,12,10,62,66,1
63,48,7,73,57,32,37,56,3,4,1
99,12,22,95,32,91,61,50,26,41,1
39,60,82,3,39,48,22,54,9,30,0
67,5,15,57,7,96,1,48,91,86,1
32,92,19,39,9,90,46,19,30,44,1
21,76,2,13,38,15,68,28,4,74,0
89,4,57,97,42,6,11,86,78,93,1
45,28,19,62,48,39,50,99,23,57,0
1,46,36,31,98,75,76,6,21,96,1
90,54,32,17,43,58,29,89,60,27,0
17,48,0,13,15,6,61,36,17,78,1
54,66,19,15,43,86,18,53,43,94,0
54,38,90,47,85,90,68,20,35,75,0
21,44,3,90,3,65,29,21,97,69,0
57,99,21,60,2,15,38,80,16,42,1
63,71,89,56,69,22,15,99,54,14,0
83,44,37,73,33,24,49,43,32,4,0
9,36,15,96,11,22,17,23,9,33,1
82,77,52,83,42,68,3,66,44,7,0
57,47,49,20,39,98,60,24,80,41,1
43,18,21,90,2,54,82,7,72,51,1
26,41,85,98,52,5,86,29,17,28,1
21,21,90,4,60,81,36,10,33,90,0
83,39,2,90,7,87,64,25,61,51,0
70,26,55,12,72,2,60,50,55,85,1
26,80,62,40,19,45,48,74,45,64,0
82,37,10,9,6,36,44,21,10,52,1
44,31,2,11,11,21,63,56,27,9,0
17,87,2,68,0,60,20,63,4,66,1
28,0,14,57,86,88,34,1,46,72,1
67,1,8,59,11,95,34,7,95,60,1
54,29,45,87,0,44,67,95,65,5,0
15,63,83,53,64,39,27,36,39,34,0
99,16,88,21,5,48,42,96,20,67,1
68,49,85,94,49,15,13,87,71,5,1
50,54,76,6,27,13,22,85,88,35,0
25,0,96,82,0,94,72,47,96,9,0
78,14,95,12,50,4,87,54,51,49,1
99,27,25,26,82,5,13,54,73,7,1
37,25,49,17,84,27,94,31,24,95,1
10,1,46,81,54,42,47,94,86,76,0
3,57,62,35,26,79,25,86,60,8,0
6,9,49,9,38,92,3,58,85,51,1
18,72,27,69,27,87,53,43,68,60,1
10,12,17,76,20,76,21,60,84,98,0
83,40,73,30,18,34,77,68,59,56,0
29,21,65,44,7,86,78,94,71,5,0
89,51,78,84,39,47,2,79,96,1,1
8,90,68,77,33,77,45,46,42,21,0
93,34,61,97,5,26,91,6,57,40,0
4,29,1,10,77,19,78,9,39,97,1
28,31,56,64,71,1,96,81,77,92,1
59,85,6,91,32,94,98,14,18,79,0
26,73,60,4,59,67,84,59,1,43,0
86,9,48,44,2,53,88,10,7,50,1
24,97,96,15,4,78,99,30,9,80,0
25,8,78,45,84,0,76,87,88,35,1
13,29,52,93,16,45,65,34,59,95,0
58,24,73,79,38,34,45,5,26,13,1
44,71,96,52,21,39,28,31,83,71,0
77,66,54,2,81,76,93,13,57,73,0
37,64,35,96,13,4,7,87,96,48,1
83,90,15,36,2,17,60,7,86,65,1
99,74,92,14,69,78,17,1,16,45,1
10,7,74,53,73,9,19,31,14,58,0
33,76,0,59,73,12,84,52,9,47,1
16,76,28,41,53,93,69,89,51,33,1
47,91,72,41,84,64,9,78,60,26,0
61,25,40,31,50,73,78,53,84,11,0
76,80,55,36,80,45,89,39,68,45,0
39,58,25,25,26,51,23,4,78,62,0
93,3,92,87,86,25,58,13,40,67,1
12,10,86,31,0,92,59,35,49,8,0
0,10,67,89,51,51,32,6,22,1,1
18,77,53,9,17,8,12,16,35,91,1
38,95,17,57,90,42,70,58,76,37,0
74,79,50,48,59,41,95,35,2,32,1
61,49,29,43,1,69,51,95,85,46,1
4,9,38,80,61,87,15,76,95,13,0
71,69,29,39,37,38,14,18,82,17,1
85,84,41,27,63,28,89,3,43,80,0
25,37,75,72,19,76,78,97,9,59,0
28,54,11,62,15,24,92,91,23,88,0
81,24,60,1,58,77,35,9,1,71,1
33,83,67,72,89,59,45,65,71,36,0
93,14,45,76,54,97,78,21,14,96,1
59,89,95,20,78,47,44,4,22,35,0
25,66,28,4,26,48,32,11,70,3,1
52,28,7,75,88,29,62,45,98,87,1
33,95,27,37,19,91,30,23,37,26,0
15,87,79,21,16,15,91,44,82,26,0
54,81,52,83,28,57,77,76,35,0,0
34,50,75,70,62,97,97,24,95,64,0
58,3,79,68,3,1,23,57,21,91,1
93,49,36,88,71,34,69,29,57,13,1
34,39,60,78,83,67,73,99,38,29,1
79,83,81,65,1,73,15,89,50,45,0
20,96,34,27,98,76,67,14,5,56,0
52,5,92,23,76,56,23,40,9,12,1
74,22,4,4,34,80,71,45,99,10,1
43,78,92,65,50,3,33,35,24,75,1
32,78,70,98,34,88,89,52,6,32,1
4,72,77,85,48,91,83,1,42,1,1
88,30,48,15,86,73,84,50,80,14,1
57,53,7,76,89,64,16,9,88,29,1
19,61,5,61,79,41,94,42,89,38,0
56,88,82,36,86,89,66,11,74,7,0
37,74,38,9,13,61,20,2,49,17,1
77,62,27,28,89,80,56,99,40,77,1
33,29,60,61,42,91,2,46,13,39,0
32,58,13,50,19,49,32,55,81,83,0
92,12,71,6,42,85,92,90,63,92,1
8,63,37,9,77,64,55,45,6,42,1
91,68,64,38,86,47,45,88,40,59,1
34,32,8,70,26,96,73,73,67,51,1
95,86,72,20,71,66,61,40,70,46,0
67,47,60,63,49,37,53,43,19,78,0
91,87,16,5,6,75,13,30,45,62,0
89,90,70,59,11,26,74,7,37,8,1
35,34,39,61,21,52,75,12,97,49,0
3,32,42,26,67,19,13,78,91,9,1
17,49,36,70,50,14,56,99,45,3,1
54,34,37,68,41,75,46,76,24,78,1
19,42,38,44,45,59,45,27,89,55,0
60,40,53,98,40,99,44,39,99,26,1
44,36,34,19,53,40,63,22,25,64,1
8,93,78,53,55,75,95,67,0,11,1
64,11,66,19,30,13,9,85,8,17,1
81,35,56,35,17,21,86,53,20,51,1
94,24,63,83,52,60,85,75,57,75,1
73,72,42,23,98,72,41,19,25,83,1
42,30,74,32,44,43,82,93,27,16,0
79,17,27,66,88,2,50,82,8,34,1
45,24,44,32,93,29,53,4,67,51,0
41,61,75,44,61,15,87,93,97,4,0
58,53,35,77,63,71,73,91,42,95,1
0,90,46,78,38,0,5,99,82,36,1
88,11,53,33,81,94,17,49,9,84,1
29,82,22,66,25,22,64,82,44,82,1
67,43,15,2,94,18,5,96,81,75,1
86,12,6,3,12,38,65,17,83,13,1
90,30,9,21,41,26,77,52,40,68,1
66,70,79,2,34,12,55,26,60,12,0
55,36,11,68,21,83,84,73,98,13,1
31,94,72,52,91,32,14,13,85,83,0
49,35,25,74,19,15,88,46,71,34,0
51,63,75,30,91,17,85,67,91,73,0
14,9,82,99,65,21,66,57,77,70,1
56,76,27,49,0,32,65,79,72,40,1
10,15,90,18,68,37,36,66,75,85,1
93,83,88,6,98,42,29,99,24,19,0
72,82,69,18,78,20,29,69,99,49,1
81,3,59,93,54,90,4,94,63,61,1
90,42,46,6,53,24,27,39,46,8,0
40,14,37,33,17,95,79,78,43,76,0
39,7,71,26,84,42,95,10,19,15,1
46,27,23,67,92,16,70,81,74,46,0
62,42,6,72,91,73,41,68,74,9,0
41,32,35,18,32,89,75,53,93,28,1
44,51,76,83,4,88,16,11,69,56,0
59,69,2,6,2,56,13,13,25,31,0
71,44,82,85,26,90,54,70,22,6,0
60,68,39,70,27,15,48,41,86,1,0
38,53,11,79,64,65,23,91,64,66,1
55,25,25,27,81,57,41,60,53,75,0
69,25,6,84,18,91,44,32,53,61,1
53,82,1,34,47,48,42,39,99,54,1
29,53,21,14,55,59,39,17,24,35,1
75,92,9,13,70,5,58,12,75,48,0
57,91,51,29,29,7,81,34,15,49,1
16,58,26,34,95,12,50,26,87,25,0
86,61,94,33,34,6,40,47,99,86,0
55,87,18,6,2,59,51,50,86,35,0
4,22,33,87,22,36,56,66,43,85,0
84,7,33,87,6,43,42,70,99,47,1
65,21,51,66,84,49,81,30,96,59,0
97,39,3,52,32,31,71,23,86,65,0
59,60,66,37,1,61,27,45,31,23,0
53,53,32,15,23,13,11,46,29,49,0
23,42,72,14,79,7,37,16,53,64,0
60,77,36,69,26,68,27,24,95,4,1
56,84,21,87,97,91,24,29,29,79,1
1,68,59,5,48,46,78,98,17,83,0
95,63,61,23,75,68,69,0,67,95,0
48,99,45,74,52,40,87,45,26,51,0
98,90,89,94,76,9,93,95,89,54,0
80,94,99,97,30,43,22,16,18,10,1
21,18,74,16,85,92,16,6,45,32,0
19,37,15,14,93,70,8,33,55,83,1
1,60,70,62,64,10,85,86,54,71,1
86,64,30,34,80,84,14,83,19,23,0
53,19,11,99,10,10,2,61,34,0,1
25,78,62,68,84,30,25,91,40,56,1
77,12,78,19,10,43,57,79,27,0,1
14,62,8,27,99,80,67,93,50,76,1
85,95,9,10,91,53,43,55,67,72,0
96,91,15,84,85,32,75,84,33,21,1
36,98,68,96,58,91,85,32,87,99,0
95,2,32,95,92,41,17,69,73,36,1
10,77,44,51,84,1,51,33,84,24,0
24,42,4,99,81,6,73,51,53,93,1
66,63,22,61,99,3,79,29,68,10,1
67,56,37,33,82,4,45,61,93,32,0
39,63,29,93,35,99,41,48,26,67,1
38,1,56,50,0,13,49,5,55,35,1
92,35,1,53,38,9,19,5,11,7,1
71,95,92,2,93,66,13,58,95,49,1
40,34,28,19,72,26,81,39,9,83,1
5,94,8,32,46,18,61,74,91,36,1
81,63,88,4,88,52,81,20,2,5,0
55,62,65,2,82,54,52,69,42,37,0
26,15,24,73,53,5,60,52,65,19,0
29,0,78,23,29,91,18,62,75,85,1
51,53,24,90,76,94,66,85,77,54,0
58,54,60,61,70,30,76,69,32,34,0
79,78,63,71,11,10,90,96,85,49,1
5,75,70,6,81,70,56,81,13,69,1
84,67,0,10,75,84,78,88,26,58,1
34,34,96,59,83,59,47,41,65,13,1
40,2,18,58,29,3,30,41,54,47,1
65,44,41,39,35,36,99,78,27,59,1
67,20,13,62,55,83,57,51,25,88,0
67,87,73,10,3,57,23,77,29,52,0
36,97,44,92,45,5,9,85,48,83,0
4,78,0,59,98,40,9,94,89,75,1
35,90,17,99,17,3,52,11,24,97,1
51,86,54,85,35,14,86,51,4,33,0
62,40,21,39,89,51,82,70,96,87,1
20,81,14,13,62,17,83,40,0,25,1
19,25,84,22,3,79,53,58,19,49,1
57,47,19,72,31,33,47,46,81,53,0
58,84,18,41,39,56,16,14,74,7,0
38,78,57,19,44,63,37,67,47,19,1
16,51,20,24,19,14,89,28,74,98,0
17,65,43,89,48,46,0,71,80,47,1
19,48,87,21,76,30,86,79,76,86,0
26,36,24,59,63,42,74,86,40,1,1
2,88,9,27,16,37,56,44,39,93,0
71,10,70,73,30,95,83,75,6,74,1
89,95,95,78,9,34,56,84,30,37,1
35,55,92,44,88,8,62,11,79,28,1
69,0,4,64,18,96,11,35,50,84,1
66,22,14,71,14,9,33,83,62,69,1
32,5,26,74,94,92,68,59,22,26,0
65,18,27,57,75,94,9,92,34,31,0
94,27,54,69,80,13,16,83,22,29,1
90,15,68,40,52,55,94,8,26,62,1
18,15,77,93,31,52,26,45,22,12,1
82,26,60,96,16,98,51,89,95,39,1
46,72,55,97,12,41,45,99,36,85,0
42,31,45,87,36,94,6,28,2,54,0
34,53,95,13,46,86,54,84,56,44,0
75,8,85,56,26,68,91,15,79,5,1
51,67,37,9,9,21,72,29,74,4,1
11,27,91,26,19,0,17,17,58,13,1
28,77,61,53,91,18,98,43,14,86,0
7,97,77,72,94,89,40,65,3,18,1
11,13,85,95,83,17,93,3,76,0,1
5,14,70,13,46,86,92,91,30,45,1
18,62,47,37,96,72,52,51,24,44,0
44,13,49,50,23,40,90,65,85,47,1
65,82,81,43,70,41,60,99,62,54,0
45,43,37,25,73,55,67,91,51,92,0
55,57,81,18,24,71,89,34,97,98,1
99,58,40,36,48,58,31,46,96,26,0
34,7,8,53,5,48,80,8,32,2,1
47,0,90,60,87,25,3,53,1,33,0
41,34,38,17,64,88,86,51,58,36,0
79,20,14,60,76,53,35,99,73,12,1
80,45,27,20,89,13,68,52,31,95,0
17,37,42,45,77,98,81,50,97,80,1
96,62,68,56,84,83,25,70,63,46,0
98,1,13,21,51,31,80,7,88,61,1
14,55,67,13,53,15,34,77,51,78,0
17,39,6,67,96,82,64,50,50,67,0
31,32,55,69,41,81,25,69,4,74,1
18,75,35,78,92,25,2,57,68,70,1
55,71,83,46,40,53,56,47,60,0,0
16,14,88,52,80,58,36,71,90,17,0
44,67,5,32,65,28,31,41,88,56,0
69,96,43,36,10,43,48,17,0,26,1
67,89,63,13,8,55,67,63,32,92,1
83,89,48,35,33,94,22,55,68,36,0
2,52,30,64,65,30,70,31,87,19,0
50,91,5,81,65,9,56,26,17,19,0
18,27,22,99,90,7,67,14,4,72,1
33,98,19,99,78,88,7,15,35,98,1
27,71,71,45,15,42,47,57,7,9,1
86,18,27,65,57,7,35,46,66,21,1
74,65,80,67,14,16,69,89,72,90,0
81,21,34,62,29,28,95,55,42,21,1
87,30,56,73,69,23,24,53,27,79,1
7,43,86,36,56,43,79,42,53,11,0
78,9,13,91,87,72,64,64,38,60,1
71,32,52,7,57,77,45,86,72,73,0
23,68,19,8,76,45,38,93,38,38,1
30,86,23,15,80,75,14,90,52,34,0
16,67,69,17,39,55,30,85,44,89,0
43,64,23,23,1,97,88,36,9,24,0
96,28,45,19,9,70,78,62,54,52,1
8,47,52,14,11,11,87,94,69,55,0
46,30,51,73,55,21,77,12,34,28,0
75,1,17,51,65,23,39,33,95,66,1
80,70,11,62,17,59,55,21,91,39,0
27,53,68,41,42,91,2,33,38,13,0
89,63,95,62,39,77,91,32,95,23,0
60,50,95,62,81,89,85,48,28,42,0
36,56,26,15,83,64,39,82,73,32,0
60,76,65,64,76,50,45,10,21,1,0
92,87,0,10,52,35,26,57,52,78,1
96,36,6,78,59,92,63,47,59,33,1
97,10,83,56,25,45,10,60,99,21,1
50,33,43,70,77,97,81,43,69,49,1
7,57,64,95,6,27,81,68,80,11,1
71,39,71,86,22,81,1,34,19,99,1
9,93,24,78,25,72,29,43,22,70,1
19,24,34,6,60,22,68,92,81,60,0
33,70,37,51,39,85,71,97,44,84,0
1,54,21,28,40,19,37,4,7,81,1
0,36,98,89,93,7,20,35,14,35,1
76,75,34,96,7,16,59,53,2,93,0
33,63,33,93,67,2,18,11,98,17,0
77,80,43,6,3,90,44,14,32,95,1
20,44,72,33,94,12,21,41,31,9,0
95,62,58,65,85,82,92,22,77,31,0
23,43,52,59,38,56,59,24,93,5,1
24,95,72,23,69,15,24,33,22,7,0
54,47,39,79,18,12,54,93,30,57,1
38,98,7,57,42,18,20,6,84,89,1
14,8,67,17,8,2,56,30,48,23,0
4,26,94,98,26,93,95,64,71,91,1
68,78,83,37,84,57,90,70,96,65,0
36,83,16,41,86,78,53,9,50,35,0
12,61,73,84,33,75,24,76,54,78,0
34,90,91,36,41,53,17,46,10,7,1
82,77,4,40,2,77,86,46,77,17,0
14,61,18,88,5,49,76,25,16,83,1
80,67,11,39,94,97,41,29,41,85,1
95,91,82,4,80,2,21,20,94,16,0
59,47,49,53,91,76,92,56,11,45,1
91,48,3,3,60,89,34,41,92,7,0
67,66,59,97,91,72,66,82,78,9,0
98,54,12,55,60,3,47,45,79,39,0
55,57,58,65,66,77,84,10,91,2,0
76,25,15,80,41,5,54,81,77,99,1
75,15,65,40,91,27,5,76,76,22,1
36,14,36,72,6,55,25,81,81,30,1
93,43,92,42,90,49,28,13,95,23,1
57,84,12,40,46,43,76,33,92,65,0
77,23,16,48,85,39,85,64,8,79,1
30,78,82,47,61,68,3,91,37,11,0
34,98,5,81,84,37,42,91,93,13,0
23,73,31,93,48,25,58,1,32,5,0
