f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,label
2,61,15,74,10,20,18,12,48,86,1
0,98,82,55,15,33,52,39,44,21,0
70,96,87,19,2,15,17,87,60,15,1
76,54,36,22,58,34,10,81,31,3,1
94,9,62,90,64,30,43,16,39,47,1
48,29,99,95,40,33,99,43,38,57,1
79,0,17,43,39,30,73,62,29,95,1
7,65,36,74,4,28,31,49,73,59,1
37,34,87,16,9,1,72,85,88,75,0
31,38,59,1,36,20,16,35,41,39,0
8,28,82,84,32,47,23,99,19,94,0
0,51,80,17,95,60,83,71,92,62,0
38,3,17,79,9,69,25,72,45,65,1
81,46,14,13,68,22,60,79,4,62,1
47,69,45,62,99,80,83,34,98,86,0
24,94,44,53,14,77,13,46,11,25,0
41,38,84,13,34,56,74,68,6,33,1
53,86,4,93,55,4,82,79,35,79,0
6,49,10,79,5,97,92,63,57,69,1
55,77,20,52,17,14,11,39,9,49,0
57,52,54,44,1,94,59,14,14,13,0
18,69,13,84,52,26,8,93,84,73,0
63,50,75,70,32,13,83,15,24,19,0
82,10,41,83,55,90,49,60,44,55,1
26,53,14,47,67,24,8,31,77,57,1
3,12,6,35,4,23,58,77,15,33,0
27,37,44,88,79,98,80,59,24,23,1
82,35,77,59,0,41,51,97,2,32,1
55,87,80,59,10,47,64,27,92,25,1
85,21,7,98,81,41,92,48,60,69,1
48,11,94,15,92,3,46,51,80,93,0
17,5,38,44,12,11,80,41,4,3,0
15,12,85,16,55,3,50,58,14,61,1
27,69,2,57,6,15,0,61,65,58,0
20,72,19,85,4,15,94,40,97,66,0
12,15,89,65,62,69,84,86,88,20,0
98,40,68,63,55,88,78,93,67,35,0
76,29,26,12,76,88,68,10,60,40,1
5,46,17,56,3,34,94,16,11,95,0
19,80,25,56,60,37,78,35,2,58,0
13,31,66,89,57,47,57,25,88,12,1
25,65,61,38,31,13,52,85,7,48,1
89,3,46,6,11,49,33,45,50,48,1
86,3,83,10,60,31,58,71,94,63,1
48,22,40,39,73,60,10,92,1,90,1
66,29,56,29,96,45,33,52,22,47,1
68,86,6,76,58,10,55,11,35,40,0
34,29,53,29,51,75,70,13,91,9,1
30,46,44,2,33,93,23,26,4,77,0
28,3,80,41,43,67,94,75,26,31,0
50,18,30,89,18,56,18,32,15,28,1
25,64,58,30,46,69,54,48,38,72,0
99,1,86,94,70,73,32,8,55,68,1
81,70,80,31,61,90,94,43,25,95,0
25,81,86,53,86,80,40,85,39,46,0
43,25,75,10,30,31,65,24,80,10,0
37,6,27,3,44,7,25,92,53,80,0
39,97,1,18,83,86,41,88,24,77,1
79,88,57,50,88,0,46,68,81,1,1
33,41,5,39,14,39,93,80,34,34,1
5,53,38,29,6,17,78,92,82,14,1
12,48,12,85,28,98,75,13,11,62,0
30,30,28,32,38,98,2,75,71,42,1
21,98,67,38,94,3,8,27,51,34,1
33,6,77,31,10,72,78,49,15,5,1
20,50,13,98,41,81,58,31,26,8,1
78,46,41,65,25,53,34,98,1,46,0
79,51,87,34,98,41,25,35,94,10,0
95,17,85,16,94,98,50,81,27,67,1
97,66,21,16,12,67,23,0,64,20,1
85,3,70,29,13,30,37,4,31,18,1
3,46,21,14,40,16,69,66,69,85,1
11,72,76,54,22,46,11,46,51,74,0
47,28,10,83,23,53,33,52,91,93,0
2,37,19,31,1,82,90,38,47,76,0
47,17,47,13,52,37,55,62,7,36,0
41,36,9,53,74,85,58,76,96,73,0
28,4,54,41,24,84,44,67,65,52,0
49,49,98,1,78,25,38,58,33,1,1
62,3,57,29,76,48,68,45,44,54,1
40,0,35,96,23,10,65,9,41,52,1
91,61,57,64,15,46,56,60,42,79,1
72,17,77,36,87,55,57,35,72,74,1
46,35,58,40,68,70,82,84,34,64,0
30,85,96,27,19,76,41,52,28,23,0
70,99,50,66,86,0,56,38,17,23,1
70,58,17,1,28,61,79,99,91,34,0
84,41,6,44,41,73,28,61,51,88,0
81,90,82,7,79,61,18,67,46,77,0
85,43,31,72,73,98,44,88,36,21,0
14,61,37,77,60,32,85,10,56,75,0
7,14,42,95,5,89,50,1,8,94,1
6,69,46,36,47,41,63,88,6,51,0
82,34,88,25,58,23,75,36,13,31,0
30,38,62,51,68,86,82,18,49,74,0
9,73,85,51,1,57,61,29,34,50,1
14,48,78,65,58,62,19,19,62,59,1
66,70,51,76,53,65,97,75,84,59,0
84,18,35,7,36,91,61,20,90,20,1
64,4,17,58,59,82,36,56,80,46,1
4,41,73,31,50,37,87,78,45,27,0
80,38,74,39,93,14,61,99,93,72,1
22,44,22,2,90,5,68,71,59,34,1
92,77,59,14,15,25,76,79,7,77,0
15,87,50,30,31,33,36,33,74,24,1
21,69,65,92,70,86,13,49,77,93,0
40,50,37,18,87,62,58,66,48,45,1
55,64,94,99,67,97,77,61,39,88,1
51,35,21,10,95,55,26,69,80,36,1
94,42,13,60,33,34,81,32,61,81,0
56,8,47,62,4,61,40,52,83,90,0
89,43,97,22,84,52,9,10,26,73,0
59,49,4,32,45,7,94,9,17,87,0
49,41,66,68,13,66,73,8,83,69,1
28,0,28,40,61,6,25,29,63,21,1
82,88,50,59,86,38,67,69,84,10,1
0,89,38,68,68,62,9,49,38,20,1
89,82,10,76,12,38,35,85,71,65,0
73,73,46,62,72,73,42,14,2,17,0
28,21,94,74,48,81,84,45,82,9,0
6,85,91,31,11,46,89,45,86,99,1
74,87,9,45,3,91,46,32,76,6,0
99,94,46,12,91,45,99,78,1,87,0
48,64,86,8,91,98,92,2,21,69,1
57,60,77,85,78,72,35,55,29,69,1
90,45,93,60,71,55,29,10,47,78,0
87,46,63,94,43,84,77,61,26,22,1
4,45,26,49,47,64,30,85,5,66,1
31,24,15,0,1,4,33,9,36,23,1
3,22,37,40,60,37,38,9,53,56,0
2,45,81,5,14,5,49,89,0,94,0
36,2,98,25,34,81,63,3,3,74,1
32,41,39,97,78,34,34,85,68,75,0
88,61,39,48,85,83,44,20,79,6,1
63,51,74,21,26,4,13,90,50,72,0
45,21,29,12,36,8,32,21,85,22,1
19,93,26,45,62,13,67,98,7,85,0
88,74,3,73,96,12,0,27,13,68,0
1,10,38,80,58,1,86,23,18,42,0
43,55,50,84,32,16,98,16,73,17,1
57,23,58,0,36,58,91,39,32,45,0
29,63,64,77,41,11,29,13,88,23,1
50,9,75,22,46,80,57,76,46,65,0
21,52,40,35,22,18,25,69,10,52,0
59,15,77,80,80,47,77,0,84,83,1
66,46,63,16,86,29,88,64,96,13,1
29,98,10,58,66,40,94,33,6,84,1
34,46,24,99,93,72,83,56,97,44,1
35,46,27,20,76,14,44,2,65,47,0
69,17,69,12,98,34,80,97,94,13,1
56,65,84,61,31,69,86,52,27,26,1
18,38,60,52,48,79,33,39,43,56,0
87,81,18,24,4,0,34,13,12,86,0
12,34,74,70,92,50,80,43,0,89,0
93,55,12,71,0,5,31,5,51,14,0
29,29,83,88,8,86,79,43,90,6,1
85,33,30,75,7,8,99,87,49,84,0
5,42,49,83,97,87,76,62,6,94,1
2,95,43,59,0,99,90,35,69,46,1
1,11,56,41,71,49,33,36,20,60,1
17,29,17,86,51,4,59,32,7,34,0
90,71,67,66,28,99,29,38,20,38,0
22,87,58,40,62,77,32,36,45,6,0
12,66,71,31,85,10,90,67,79,61,1
20,70,57,14,70,8,36,84,80,50,1
96,35,33,50,27,68,73,89,39,89,0
99,56,52,22,67,53,18,77,96,7,0
5,87,94,71,35,30,83,91,95,90,0
59,99,43,89,55,49,68,0,81,17,1
63,16,13,83,6,10,84,60,9,71,0
46,13,81,0,64,73,30,15,48,67,0
14,52,96,96,88,30,87,29,40,13,0
90,42,39,34,91,38,54,52,90,13,0
48,9,82,7,69,18,86,32,28,14,0
43,67,24,10,65,17,5,82,29,24,0
49,59,78,32,80,69,18,67,43,29,1
77,51,11,37,99,60,25,7,94,29,0
26,47,99,93,33,82,4,48,68,55,1
46,25,25,42,94,38,44,75,68,10,0
17,9,70,3,12,96,89,83,27,44,1
63,92,56,47,75,20,3,91,43,91,1
56,91,97,67,83,52,18,53,14,23,0
19,70,83,58,60,12,89,15,49,90,1
19,99,42,97,92,10,78,5,81,47,1
8,5,84,77,65,68,14,14,25,94,1
1,85,46,4,11,97,8,77,8,68,0
17,79,2,34,15,38,7,23,77,44,0
31,87,4,42,68,18,5,89,53,70,0
16,27,58,71,85,28,84,85,85,10,0
52,18,52,65,3,53,31,15,16,95,0
33,62,53,33,44,13,4,91,25,71,0
59,64,54,61,88,62,21,28,41,22,0
77,65,63,57,60,55,40,39,17,77,1
29,64,87,78,84,15,94,27,34,85,1
19,96,46,3,79,73,51,34,33,84,0
76,79,98,2,39,12,86,17,20,83,1
41,99,26,29,49,83,88,70,71,37,1
85,19,3,78,59,78,19,27,39,95,1
12,34,18,53,9,58,96,70,97,95,0
34,9,43,14,13,39,91,74,55,84,1
59,90,10,91,82,30,17,39,30,67,0
76,60,96,74,29,57,9,33,50,56,0
86,99,60,85,21,61,69,38,78,14,0
74,90,83,56,68,73,18,19,9,72,0
7,54,44,17,38,7,46,12,2,3,0
2,69,8,67,84,99,56,81,0,57,1
22,8,2,35,86,39,0,34,43,13,0
28,79,20,71,89,86,36,81,80,97,0
90,34,2,95,92,52,72,94,52,32,0
47,54,50,32,62,80,40,42,5,54,1
83,95,97,78,88,14,91,27,56,78,1
36,25,50,97,93,3,7,48,52,97,1
2,47,39,81,1,40,83,24,20,38,0
45,80,86,25,43,31,1,35,72,45,0
16,84,86,70,49,71,96,64,51,16,0
34,96,35,36,59,55,34,51,92,6,1
31,94,1,69,7,90,45,42,36,9,1
38,92,36,79,27,84,93,12,4,38,1
88,95,94,5,66,72,88,8,0,11,0
96,3,91,66,37,87,9,21,52,47,1
25,46,60,85,42,6,61,57,46,9,0
25,57,44,60,55,40,2,59,2,4,0
40,93,70,69,48,71,22,12,0,88,1
15,80,52,80,37,99,90,96,59,73,0
28,27,63,53,81,22,43,20,21,63,1
79,14,34,69,67,53,45,43,25,35,1
17,15,63,15,15,59,51,95,55,42,1
59,35,97,81,15,79,41,13,18,39,0
81,88,47,58,14,91,29,80,73,16,1
16,42,6,9,14,46,77,52,72,87,1
60,62,90,57,67,78,73,27,54,95,0
16,26,40,7,2,6,63,55,30,43,0
39,50,45,98,91,51,26,55,48,8,1
57,3,56,80,19,51,25,64,49,50,1
89,19,35,39,76,45,6,77,28,60,1
42,35,0,24,20,36,17,11,52,73,1
20,68,29,92,90,68,41,88,22,76,1
44,73,63,35,69,52,46,22,72,57,1
50,52,1,38,96,36,23,58,35,60,1
43,6,11,94,81,26,76,12,22,45,0
96,86,90,79,91,77,98,77,63,89,1
28,58,16,24,65,86,49,65,34,5,0
19,69,25,85,3,76,65,83,45,35,0
49,99,94,56,93,69,35,30,97,9,0
19,22,4,5,34,64,61,55,13,53,0
41,30,54,41,92,94,39,51,85,19,0
9,45,75,18,18,91,94,22,40,20,1
63,81,96,66,32,9,19,15,32,65,0
66,40,46,29,88,50,1,12,34,59,1
50,64,34,40,15,2,80,38,31,37,0
90,50,73,47,3,15,13,89,29,12,0
59,14,63,10,98,86,86,28,26,10,1
28,13,89,88,97,66,5,75,98,16,1
36,74,28,7,22,46,0,98,46,47,1
61,88,95,69,18,27,71,97,62,52,1
88,93,55,75,27,36,31,83,94,13,0
96,86,71,37,27,24,79,75,62,76,1
50,69,56,82,81,32,21,79,58,26,1
65,51,33,66,78,64,54,93,16,20,0
51,44,22,80,22,74,32,75,91,26,1
41,42,95,27,65,55,81,3,93,37,0
70,70,70,30,15,38,3,47,25,93,1
35,47,47,45,16,78,68,72,16,8,0
22,96,80,16,33,50,65,64,27,98,0
9,40,48,47,96,28,59,43,65,63,0
57,93,23,86,80,71,95,84,4,8,0
66,22,51,10,16,36,40,62,59,37,0
81,40,20,73,72,75,10,18,70,62,0
84,84,95,57,27,89,77,44,68,65,0
37,73,47,22,45,99,56,48,39,56,0
95,17,80,9,7,6,6,12,37,41,1
42,68,45,6,37,27,12,69,76,74,0
50,40,76,97,49,44,10,95,81,78,0
24,32,28,31,62,31,98,85,73,18,1
51,11,48,5,43,32,74,54,8,69,0
85,3,17,32,34,37,89,41,8,17,1
62,9,10,50,86,14,26,48,63,57,0
65,36,20,55,11,68,88,85,84,98,0
67,85,31,55,55,7,33,14,45,85,0
68,82,26,75,60,84,88,29,64,51,0
79,29,71,98,42,20,81,30,42,41,1
69,61,58,93,87,67,35,59,51,51,0
30,76,27,65,98,99,48,82,80,42,0
78,45,3,57,54,75,9,27,70,94,0
86,95,90,7,14,32,72,73,49,31,0
61,57,79,37,37,59,32,7,88,75,0
36,46,8,84,89,40,68,43,76,98,1
27,5,94,60,63,31,38,43,90,46,0
52,97,16,64,26,82,10,40,94,46,0
76,87,92,2,71,69,47,59,73,95,1
44,46,18,28,30,46,53,49,32,26,1
4,30,26,99,7,34,61,80,35,17,1
44,17,75,69,32,39,28,43,24,83,1
41,46,42,71,81,42,1,14,97,42,1
54,7,33,9,48,6,9,61,32,36,1
8,39,91,73,4,88,9,93,22,20,1
45,52,26,55,64,31,47,49,27,94,0
33,6,22,86,74,84,86,51,1,31,1
49,50,76,65,72,19,60,30,93,91,0
9,47,24,38,88,1,38,12,57,6,1
58,74,36,29,85,99,88,35,82,73,1
48,55,11,24,35,76,13,60,36,12,0
11,97,94,81,11,43,34,7,23,61,0
5,82,68,84,53,52,19,74,56,27,0
57,68,36,11,81,97,22,65,58,54,1
17,66,65,41,72,78,62,42,70,74,0
8,92,70,29,62,65,54,54,41,99,1
65,32,32,32,5,60,99,7,4,15,0
78,43,42,42,5,82,42,62,59,14,1
21,85,81,74,86,41,4,46,92,62,0
47,41,76,38,43,48,28,99,49,6,1
16,66,97,59,45,85,94,85,97,39,1
54,84,32,58,50,70,74,87,88,25,1
80,95,33,47,51,92,97,44,25,64,0
94,18,83,79,34,13,19,13,3,5,1
5,0,32,3,77,13,52,35,91,85,0
29,63,64,70,21,36,76,56,92,34,1
98,10,61,84,15,30,99,42,70,74,1
27,44,70,98,4,42,19,37,7,37,1
85,55,28,87,32,9,86,77,23,1,1
56,97,69,64,0,34,21,33,36,93,0
20,79,39,62,54,49,20,3,96,30,0
60,72,85,23,73,21,13,11,42,74,1
27,47,8,76,18,23,75,2,88,78,1
12,99,21,69,84,16,12,73,19,69,1
58,90,50,56,0,12,94,96,85,41,1
2,88,53,62,92,47,90,54,41,67,0
91,62,21,68,71,73,13,36,10,0,1
19,83,3,2,99,12,88,13,83,94,0
37,16,95,41,95,8,33,24,94,87,0
0,75,71,62,9,73,36,50,23,44,1
12,12,76,56,68,41,5,25,16,1,0
22,46,0,86,13,37,85,20,2,26,1
45,10,78,82,26,84,98,19,18,66,1
10,19,21,36,83,62,25,75,93,25,1
45,54,10,9,81,33,27,0,4,34,1
90,87,53,5,58,86,6,44,51,13,0
37,80,99,2,54,24,88,38,63,85,1
50,27,77,23,59,42,12,31,4,20,1
67,91,71,93,13,48,41,50,89,43,1
87,78,71,95,7,29,51,71,90,13,1
2,83,56,61,23,37,52,85,53,40,1
66,29,49,33,85,16,98,20,59,62,1
27,56,40,14,48,27,43,96,24,26,0
25,31,42,82,23,24,8,26,61,16,1
94,30,57,62,68,51,53,11,15,7,1
62,65,54,87,72,27,59,59,82,80,0
22,52,10,60,81,76,8,92,44,36,0
10,20,21,20,67,84,45,70,62,84,1
73,27,34,27,53,78,77,15,53,92,1
77,11,21,37,82,62,33,38,59,27,1
80,27,74,86,74,15,97,59,1,57,1
13,94,85,26,22,16,49,36,34,14,1
85,37,16,7,25,0,33,67,26,89,0
67,43,99,7,76,19,2,25,51,22,1
64,41,47,2,53,26,72,65,41,13,0
50,20,8,1,84,35,59,17,62,15,1
99,1,84,58,68,22,40,74,17,31,1
77,64,49,1,71,0,84,22,23,71,1
80,43,6,96,4,89,81,29,0,88,0
51,37,8,69,71,96,0,98,65,56,1
33,23,64,65,65,13,44,59,12,31,1
26,33,48,16,27,16,14,78,68,5,0
21,80,88,19,99,34,33,81,20,42,1
84,64,75,58,82,51,66,56,80,49,1
95,86,10,67,28,43,91,22,35,70,0
20,82,39,53,57,72,47,47,38,90,0
62,31,73,88,34,87,66,96,90,20,1
10,26,78,6,50,50,60,77,25,82,1
43,1,68,57,63,19,70,90,51,33,0
83,7,99,88,18,28,52,72,15,85,1
52,42,87,37,31,6,33,4,6,66,0
70,76,83,57,22,85,37,65,74,54,0
90,19,56,59,91,77,15,76,25,10,1
52,4,82,0,20,90,22,87,25,17,0
62,94,88,12,14,87,81,40,56,33,0
55,84,72,60,93,48,23,29,45,27,0
77,44,49,50,44,64,1,45,91,24,1
54,69,52,42,90,97,9,60,17,34,0
84,31,4,83,15,84,29,88,39,29,1
99,84,56,92,45,72,90,37,61,62,1
62,52,38,62,68,67,18,63,30,53,0
77,81,10,59,82,48,11,17,89,17,1
15,44,23,11,33,10,43,99,29,11,0
36,44,40,78,34,30,9,49,98,80,1
94,19,46,29,34,13,18,37,96,95,1
77,51,57,40,9,47,31,32,42,0,1
4,7,17,36,89,86,6,46,76,61,0
63,84,97,72,71,50,53,10,18,17,0
30,11,93,7,40,92,0,12,70,45,0
75,23,55,31,13,63,20,96,10,17,1
33,44,72,16,54,10,68,68,54,28,0
65,47,18,30,9,81,90,65,4,57,0
21,76,22,54,31,78,32,41,32,2,1
96,62,48,69,35,19,55,90,86,82,1
87,26,72,10,79,2,51,98,19,96,1
55,11,98,27,53,49,81,43,30,59,1
80,86,76,22,65,66,74,34,17,20,0
14,86,96,29,65,12,77,12,40,1,1
45,77,15,14,59,79,82,76,31,57,1
27,72,9,37,12,53,96,42,68,45,0
51,32,43,87,8,53,85,65,61,0,1
57,32,90,11,33,48,78,4,79,70,0
71,92,35,81,59,56,29,96,48,9,1
0,72,83,9,4,49,81,88,32,17,1
20,52,46,20,60,31,78,65,49,82,0
51,60,40,89,40,43,36,49,34,56,1
98,88,5,24,3,10,54,13,66,89,0
97,26,19,83,46,83,49,47,12,57,1
67,26,3,54,76,40,56,5,94,34,0
41,25,81,93,44,57,86,70,42,13,0
39,19,22,26,10,5,82,99,25,82,1
52,13,78,9,95,61,6,51,82,61,1
34,41,93,13,75,48,70,32,4,64,0
32,29,48,36,50,31,89,98,50,8,0
42,50,14,64,60,94,86,97,76,33,1
95,15,21,11,27,6,16,88,48,33,1
22,19,1,75,45,24,27,80,34,60,1
47,78,24,67,84,35,51,91,78,59,0
44,45,50,35,1,55,32,77,76,87,1
49,36,1,34,7,12,71,19,75,92,1
67,75,37,42,62,24,91,25,44,70,0
85,90,11,99,55,17,60,99,66,25,1
70,61,32,50,88,80,36,56,12,40,0
87,62,9,40,96,35,34,21,80,94,0
61,41,20,2,4,96,21,89,29,51,0
45,70,35,67,60,83,58,88,96,11,1
89,97,54,17,50,97,33,37,36,71,0
39,18,13,90,56,91,40,3,15,54,0
43,16,81,68,68,97,43,37,22,81,1
89,24,73,69,2,6,52,33,72,38,1
65,11,55,67,69,82,65,48,9,15,0
97,87,3,53,80,80,20,93,54,84,0
87,58,15,63,63,13,74,72,97,46,1
84,66,34,38,15,80,68,71,74,2,1
35,31,55,3,23,55,34,44,51,48,0
89,5,36,99,97,43,13,81,45,15,1
3,49,40,69,56,31,90,52,31,38,1
46,37,50,36,11,56,22,80,46,68,1
21,88,51,29,73,50,26,36,50,77,1
21,91,50,60,37,26,8,36,51,89,1
66,90,21,29,81,25,88,17,52,95,1
97,55,99,84,81,73,45,50,49,57,1
57,48,94,36,40,56,63,73,98,24,0
20,87,71,88,92,6,60,67,97,90,1
9,54,80,67,74,21,33,3,14,55,0
93,72,2,4,90,47,90,14,50,83,0
62,53,29,99,27,66,39,51,48,26,1
46,5,69,82,33,40,82,21,66,81,0
14,15,10,10,54,42,0,19,0,14,0
44,17,82,62,82,12,79,58,96,84,0
74,27,51,20,68,3,20,34,90,52,1
97,59,22,26,52,35,27,58,81,44,1
61,20,66,50,71,68,96,10,87,28,0
85,45,7,32,81,84,68,99,73,52,1
71,3,42,36,17,69,17,90,85,97,1
62,16,5,2,70,21,30,18,68,23,0
24,75,17,47,46,35,62,18,17,93,0
68,85,54,3,57,3,47,75,6,32,0
82,30,65,74,91,15,8,0,50,62,1
35,27,85,80,24,63,11,87,21,30,1
29,76,52,57,75,91,74,45,54,79,0
61,28,99,47,90,16,82,81,1,5,1
8,11,82,1,80,58,85,16,5,6,0
35,69,13,42,16,13,80,26,82,96,0
20,40,93,80,66,25,55,41,78,27,0
78,15,72,51,36,21,69,72,83,54,1
77,0,60,14,65,47,52,3,15,14,1
76,83,37,49,55,44,24,0,79,49,1
91,88,58,69,36,31,56,31,24,19,1
46,9,65,46,96,60,16,26,26,72,0
96,19,20,26,23,69,94,87,20,70,1
75,77,84,2,55,46,66,60,86,86,1
17,82,23,2,46,63,92,4,89,18,0
81,10,68,40,52,73,17,78,80,23,1
34,68,11,68,80,31,0,51,87,85,1
98,70,1,92,13,64,76,85,62,71,1
19,4,7,33,71,66,57,80,46,85,1
92,27,39,83,97,64,22,1,86,96,1
71,58,9,95,74,35,25,4,87,81,0
50,44,71,19,19,88,49,51,4,35,1
43,46,6,22,43,28,17,67,39,59,0
44,42,6,54,22,73,94,54,19,30,0
78,16,64,40,24,15,61,44,68,64,1
15,33,97,42,45,37,37,87,16,90,0
19,74,11,56,38,58,45,87,23,47,0
0,32,70,22,34,59,75,65,27,52,1
55,4,20,13,72,26,6,44,20,37,0
36,37,46,4,67,6,26,93,59,52,0
94,9,11,80,57,40,67,23,79,34,1
12,39,81,12,20,76,42,97,43,99,0
19,73,42,36,88,44,89,66,31,21,1
48,12,7,79,54,73,9,65,86,80,1
90,80,45,34,76,46,12,6,85,74,0
11,8,33,34,43,95,5,71,87,95,0
17,4,29,10,88,10,19,13,32,9,1
71,46,3,56,53,10,53,93,47,89,0
3,95,23,10,29,22,88,93,75,95,0
60,94,82,87,76,3,25,86,9,91,0
51,24,92,73,71,7,28,53,53,28,1
99,25,23,5,49,42,78,53,35,35,1
4,76,56,29,27,69,71,14,2,63,1
87,10,38,49,63,33,67,0,97,16,1
33,45,51,65,57,27,34,23,84,78,0
90,31,3,16,41,87,42,85,45,72,1
92,3,95,95,45,46,75,9,45,42,1
13,82,88,88,81,34,7,95,56,32,1
35,0,74,34,73,25,28,46,41,10,0
0,69,63,7,73,48,9,36,45,62,1
48,50,87,1,2,73,50,61,14,31,0
31,3,42,80,42,9,72,22,28,48,1
60,82,6,93,18,69,94,84,33,75,0
49,90,52,72,10,32,45,96,96,21,0
89,83,17,49,3,62,32,58,85,1,1
34,70,64,37,99,83,81,92,20,20,1
52,7,61,15,99,34,87,68,91,83,0
16,11,2,23,69,70,6,68,0,89,0
3,34,61,46,2,60,32,68,99,65,0
61,55,96,63,80,26,55,17,45,27,0
25,13,92,10,59,64,28,40,31,65,1
37,59,86,74,74,85,63,22,48,38,0
84,29,97,25,86,42,70,34,89,76,1
66,15,27,21,16,47,83,92,5,18,0
90,76,0,68,19,72,22,41,54,17,1
43,63,78,24,19,74,72,4,56,67,1
11,40,11,43,51,10,55,48,6,63,0
50,46,35,37,27,35,93,63,69,70,1
52,79,12,93,43,82,93,60,88,64,0
5,94,78,10,56,56,17,62,86,2,1
34,50,70,22,56,36,12,24,94,64,1
15,60,70,23,4,92,32,45,59,46,1
83,10,25,22,93,66,2,20,66,84,1
2,8,98,75,96,55,26,97,96,89,1
69,24,31,82,57,6,26,93,16,94,1
28,94,71,33,54,1,23,27,0,75,1
55,35,84,17,43,43,82,45,98,40,1
16,92,4,83,48,76,68,85,85,93,0
34,74,74,78,89,10,22,99,61,92,1
72,70,91,63,69,43,73,29,33,27,1
49,13,10,40,7,27,67,33,45,59,0
84,79,39,10,5,8,93,61,0,85,0
24,29,18,70,18,55,38,10,99,27,0
21,53,37,33,76,58,65,3,48,26,0
66,79,3,69,18,76,86,50,67,37,1
49,16,90,84,97,13,91,58,45,80,0
90,39,96,32,48,92,64,42,73,91,0
11,9,6,84,89,63,4,13,80,76,0
10,93,11,40,37,98,77,8,51,11,0
25,68,92,16,20,5,5,60,91,17,1
44,33,86,55,74,90,29,79,24,82,0
60,9,92,27,53,51,27,10,48,70,1
71,3,46,87,23,62,99,99,53,45,1
40,91,58,69,76,75,36,23,93,1,1
81,95,99,53,45,92,86,31,88,14,1
56,14,65,94,45,99,30,21,6,52,0
34,72,20,46,83,75,1,91,57,67,0
2,78,90,37,42,12,98,75,8,13,0
80,32,85,61,82,15,10,98,63,8,1
27,43,96,85,41,0,27,77,88,9,0
94,4,47,97,81,83,56,73,40,44,1
15,22,44,22,37,88,36,49,79,69,0
7,75,54,50,1,75,20,40,91,61,0
26,27,99,61,61,27,95,43,59,55,1
69,45,49,73,10,76,79,17,46,63,1
63,36,1,90,45,46,31,55,85,31,1
26,14,81,70,92,67,24,66,42,89,0
86,8,63,39,69,53,83,77,41,51,1
12,43,62,58,6,14,32,33,27,46,1
19,89,37,74,48,16,66,96,16,92,0
69,93,14,2,54,9,78,76,49,51,1
80,11,64,29,6,92,42,38,38,96,1
37,89,91,24,51,51,42,50,45,79,1
8,46,25,86,24,92,55,93,19,33,0
21,90,7,14,47,11,18,84,15,78,1
89,8,61,91,24,7,1,75,96,50,1
9,61,89,15,21,14,41,49,75,95,0
19,69,90,4,31,85,27,89,6,15,0
58,47,18,60,47,40,78,77,49,20,0
43,45,69,83,26,10,66,16,47,38,0
2,50,37,99,45,22,2,9,5,99,1
17,97,46,33,50,36,84,6,54,27,0
36,42,71,90,42,50,37,27,65,39,1
61,0,42,87,27,2,46,54,27,12,1
90,18,42,78,90,27,47,19,36,71,1
35,86,53,15,57,9,47,99,25,49,0
21,81,50,58,37,6,80,0,55,39,1
72,44,57,19,67,83,43,84,62,60,1
83,35,60,56,91,23,49,48,49,66,0
84,33,98,82,85,8,7,27,24,74,1
58,19,57,26,18,92,82,98,37,34,1
72,57,34,12,79,52,48,53,92,0,0
11,72,88,27,72,69,36,16,28,87,0
83,7,78,31,66,63,59,75,71,87,1
15,8,72,99,11,14,1,13,86,6,1
29,22,29,89,68,40,82,54,70,88,1
25,8,32,55,97,70,71,17,4,88,0
42,64,75,88,93,53,82,6,22,12,1
17,86,60,85,33,84,25,84,43,81,0
6,81,70,29,92,85,21,29,83,48,1
63,47,98,67,60,94,79,83,99,67,1
64,99,29,41,22,61,1,41,30,66,1
97,15,20,25,47,60,35,14,21,4,1
64,39,8,78,60,29,3,73,9,58,1
32,67,47,13,62,68,7,95,91,60,0
67,61,86,46,84,74,97,99,78,6,0
19,4,60,59,59,63,80,24,35,39,1
85,38,51,46,66,32,33,71,75,79,0
59,66,16,8,46,21,85,87,6,63,1
96,31,72,72,52,35,26,49,60,18,1
29,72,17,98,97,6,81,37,82,15,1
72,36,95,46,93,63,10,83,37,77,0
37,99,79,39,70,28,15,71,17,22,1
93,25,65,96,94,61,97,84,10,44,1
29,79,29,21,68,2,64,71,35,13,1
68,87,84,96,17,84,36,45,0,40,1
34,45,41,74,80,81,82,17,55,76,0
70,33,26,89,7,3,89,4,80,90,1
58,20,74,34,21,5,19,35,70,52,0
26,72,52,4,42,54,2,11,95,89,0
58,80,2,52,11,10,73,69,21,29,0
74,55,97,90,58,42,31,0,62,43,0
66,97,44,9,28,63,67,12,78,87,1
2,4,37,28,0,35,64,85,41,72,1
6,53,28,81,60,47,79,18,51,4,1
90,71,25,72,75,56,39,86,27,93,0
64,29,80,16,85,77,49,68,54,18,0
69,66,1,29,55,97,22,33,88,74,1
36,60,90,76,74,41,16,17,40,54,0
32,91,83,84,18,26,68,77,5,12,0
9,91,63,28,24,82,68,63,54,28,1
46,56,91,33,64,87,8,84,10,39,1
77,4,29,83,23,38,70,93,7,21,1
27,13,21,81,69,87,7,82,8,85,1
82,21,65,52,97,48,77,60,89,53,1
